,Date,Time,Social media,Call centre,Branch,RHB Internet Banking,RHB Mobile Banking Application,Relationship managers / Personal Bankers,"ATM, Cash Deposit Machines",Feedback,Sentiment Score,Rating,Product
2732,7/19/2021,18:41:09,No,No,Yes,Yes,Yes,No,Yes,good service friendly application easy understand,97.52%,10,CASA
2733,7/19/2021,18:52:39,No,Yes,No,Yes,Yes,No,No,improve rhb mobile internet banking rhb reflex system lousy always got problem log money transfer,98.15%,3,CASA
2734,7/19/2021,19:07:41,No,No,No,Yes,Yes,No,No,customer friendly,91.41%,10,CASA
2735,7/19/2021,19:14:57,No,No,No,No,No,No,Yes,likely recommend,50.00%,8,CASA
2736,7/19/2021,19:35:02,No,No,Yes,Yes,No,No,Yes,bill payment,50.00%,0,CASA
2737,7/19/2021,19:41:40,No,No,Yes,Yes,Yes,No,Yes,online banking always facilitates work beautiful level safety,50.00%,10,CASA
2738,7/19/2021,21:06:15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,please update app app moist always call customer,50.00%,10,CASA
2739,7/19/2021,22:39:02,No,No,Yes,Yes,No,No,Yes,use rhb app frustrating new new problem enter app fun shut know install app new mobile phone experiencing difficulty install app mobile,96.56%,5,CASA
2740,7/20/2021,2:16:41,No,No,Yes,No,Yes,No,Yes,retain deal rhb party bank related angle step encrypting simplifying customer maintain customer friendly,88.59%,10,CASA
2741,7/20/2021,14:58:12,No,No,No,Yes,No,No,No,higher fixed deposit rate,50.00%,8,CASA
2742,7/20/2021,18:10:17,No,No,No,Yes,No,No,No,atm deposit machine authorized cash withdrawal rm withdraw rm rm allowed thank,76.57%,9,CASA
2743,7/20/2021,21:24:54,No,No,No,Yes,Yes,No,Yes,provide consolation rhb customer used rhb bank best bank malaysia,93.72%,8,CASA
2744,7/21/2021,9:44:04,No,No,No,Yes,No,No,Yes,always sensitive customer always provide friendly sensitive service customer problem,3.44%,8,CASA
2745,7/21/2021,12:20:43,No,No,No,Yes,No,No,Yes,atm pop ad internet banking site rhb especially annoying make quick transaction,80.59%,8,CASA
2746,7/21/2021,17:15:36,No,No,No,No,No,No,Yes,optimize usage online facility customer orientated approach user friendly help customer solve problem counter even though involves rhb branch,99.35%,8,CASA
2747,7/21/2021,18:55:53,No,No,Yes,No,No,No,No,improve ur custom service programme,80.34%,10,CASA
2748,7/23/2021,13:39:31,No,Yes,Yes,Yes,Yes,Yes,Yes,give incentive,50.00%,10,CASA
2749,7/23/2021,20:24:15,No,No,Yes,Yes,Yes,No,Yes,excellent service,97.21%,10,CASA
2750,7/23/2021,20:33:02,No,No,Yes,No,No,No,No,already give mark,50.00%,10,CASA
2751,7/23/2021,22:53:51,No,No,Yes,Yes,No,No,Yes,costumer service,50.00%,9,CASA
2752,7/15/2021,15:28:34,No,Yes,Yes,Yes,Yes,Yes,No,please improved customer service call center always wait long reach c sometime call disconnected,50.00%,10,PF
2753,7/15/2021,16:41:23,No,No,Yes,No,No,No,No,communication customer please maintain,50.00%,10,PF
2754,7/15/2021,16:43:44,Yes,Yes,Yes,Yes,No,No,No,fast response action,50.00%,5,PF
2755,7/15/2021,16:43:59,No,No,Yes,Yes,No,No,No,nile,50.00%,10,PF
2756,7/15/2021,16:44:36,No,No,Yes,Yes,No,No,No,fast response customer enquiry,50.00%,9,PF
2757,7/15/2021,16:46:14,No,No,Yes,No,No,No,Yes,increase atm cdm machine,50.00%,9,PF
2758,7/15/2021,16:47:39,No,No,No,No,Yes,No,No,great customer service lag system prompt respond,96.62%,10,PF
2759,7/15/2021,16:48:07,No,No,No,Yes,No,No,Yes,always complete customer problem immediately,23.25%,10,PF
2760,7/15/2021,16:50:08,No,No,Yes,Yes,Yes,Yes,Yes,pant helpline helpline without waiting long,2.71%,10,PF
2761,7/15/2021,16:52:02,No,No,No,Yes,No,No,No,facilitate relevant affair,93.34%,8,PF
2762,7/15/2021,16:56:34,No,No,No,Yes,Yes,No,Yes,pleasant money transfer process another bang,50.00%,8,PF
2763,7/15/2021,16:56:44,No,No,No,Yes,No,No,No,fast replying enquiry,50.00%,7,PF
2764,7/15/2021,17:00:22,No,Yes,Yes,Yes,No,No,Yes,dccounts dlm account slm payable debit card quickly online banking slow another bank cust service call cut line regularly dlm waiting time,2.11%,8,PF
2765,7/15/2021,17:02:33,No,No,No,Yes,Yes,No,Yes,always contact,26.91%,10,PF
2766,7/15/2021,17:01:22,No,No,No,No,Yes,No,No,,,8,PF
2767,7/15/2021,17:01:34,No,Yes,No,No,No,No,Yes,give minimal interest borrower,96.41%,10,PF
2768,7/15/2021,17:03:09,No,No,No,Yes,No,No,No,service housing loan,94.83%,10,PF
2769,7/15/2021,17:03:15,Yes,No,No,Yes,No,Yes,Yes,rhb website fastest speed please fix issue,82.70%,9,PF
2770,7/15/2021,17:06:50,No,No,No,Yes,Yes,No,Yes,increase number atm machine use sophisticated atm machine islamic bank bsn bank ambank ie dual functioning machine atm cash deposit,50.00%,10,PF
2771,7/15/2021,17:07:42,No,No,No,Yes,No,No,No,website sometimes slacking long,18.11%,8,PF
2772,7/15/2021,17:08:31,No,Yes,No,No,No,No,Yes,customer make call please immediately answer call customer every time call wait minute call disconnected,5.13%,3,PF
2773,7/15/2021,17:09:29,No,Yes,Yes,Yes,No,No,Yes,updgrade online service renew debit card online,96.36%,10,PF
2774,7/15/2021,17:12:24,No,No,Yes,No,No,No,Yes,social medium,50.00%,10,PF
2775,7/15/2021,17:14:35,No,No,Yes,No,No,No,Yes,possible make easy ac internet banking,89.15%,10,PF
2776,7/15/2021,17:21:00,No,No,No,Yes,Yes,No,No,upgrade website fun function,50.00%,8,PF
2777,7/15/2021,17:11:46,No,Yes,Yes,No,No,No,No,internet banking need improve friendly used,82.14%,10,PF
2778,7/15/2021,17:34:58,No,No,No,Yes,No,No,No,online customer,50.00%,10,PF
2779,7/15/2021,17:36:39,No,No,No,No,Yes,No,No,disbursement taking long time,23.09%,8,PF
2780,7/15/2021,17:45:19,No,Yes,No,Yes,Yes,No,No,offer better product could give rhb considerate bank account suspended cant withdraw cash due cant fullfill pay time time around everything effected financially,91.29%,7,PF
2781,7/15/2021,17:50:59,No,Yes,No,No,Yes,No,No,call center answer call,50.00%,2,PF
2782,7/15/2021,17:57:49,No,No,Yes,No,No,No,Yes,retain customer friendly,79.70%,9,PF
2783,7/15/2021,17:59:16,No,Yes,Yes,No,No,No,Yes,good service easy deal,96.62%,10,PF
2784,7/15/2021,18:12:17,No,No,No,Yes,Yes,No,No,nile,50.00%,10,PF
2785,7/15/2021,18:15:55,No,No,Yes,Yes,No,No,Yes,best fast service,93.15%,9,PF
2786,7/15/2021,18:16:01,No,No,No,No,No,No,Yes,customer call careline atleast answer takpe customer satisfied close month call careline always busy customer service,92.23%,3,PF
2787,7/15/2021,18:18:26,No,No,No,Yes,No,No,No,mobile apps x use sbb opening font using font dah kol center still x use,86.77%,8,PF
2788,7/15/2021,18:28:23,No,No,No,Yes,Yes,No,No,make rhb apps user friendly,79.72%,10,PF
2789,7/15/2021,18:28:36,Yes,Yes,Yes,Yes,Yes,Yes,Yes,service like chicken chicken chicken,99.85%,0,PF
2790,7/15/2021,18:38:52,No,Yes,No,Yes,No,No,Yes,already got,75.64%,10,PF
2791,7/15/2021,18:52:00,No,Yes,Yes,Yes,No,Yes,Yes,ok,79.04%,10,PF
2792,7/15/2021,18:52:39,No,Yes,No,Yes,No,No,Yes,customer friendly responding response better quickly,98.01%,10,PF
2793,7/15/2021,19:27:34,No,No,No,Yes,Yes,No,No,interest personal loan reduce little expensive much actually follow loan schedule,50.00%,7,PF
2794,7/15/2021,20:00:34,No,No,No,Yes,Yes,No,No,level goodness existing,50.00%,9,PF
2795,7/15/2021,20:04:18,No,No,No,Yes,No,No,No,improve transfer system,97.91%,10,PF
2796,7/15/2021,20:11:17,No,Yes,No,Yes,No,No,No,continue provide best service online banking facility helpful facilitating business bank friendly dealing problem contact customer service continue good best service like,97.53%,10,PF
2797,7/15/2021,20:17:20,No,No,No,No,No,Yes,No,smile,76.65%,10,PF
2798,7/15/2021,20:18:37,No,Yes,Yes,No,Yes,Yes,Yes,always innovate banking system,50.00%,10,PF
2799,7/15/2021,20:20:01,No,Yes,No,Yes,Yes,No,Yes,charge ac credit service,50.00%,10,PF
2800,7/15/2021,20:50:08,No,No,Yes,No,No,No,Yes,simplify business customer wisdom,50.00%,0,PF
2801,7/15/2021,20:50:55,No,Yes,Yes,Yes,No,Yes,Yes,moratarium decision day feedback even message,3.31%,10,PF
2802,7/15/2021,21:47:11,No,No,Yes,Yes,No,No,Yes,interest personal loan,50.00%,10,PF
2803,7/15/2021,21:57:38,No,No,No,No,No,No,Yes,always keep regular customer providing information program interesting package,14.54%,10,PF
2804,7/15/2021,22:15:50,No,Yes,Yes,No,No,No,No,pickup call idiot careline number,50.00%,0,PF
2805,7/15/2021,22:31:21,No,No,No,Yes,No,No,No,add online banking service,50.00%,8,PF
2806,7/15/2021,23:00:15,No,Yes,No,Yes,No,No,Yes,select rhb,3.37%,10,PF
2807,7/16/2021,0:32:08,No,No,No,No,No,Yes,No,please give info properly promise must pursuit always friendly customer,0.06%,9,PF
2808,7/16/2021,3:14:34,No,No,No,Yes,No,No,No,best,96.99%,10,PF
2809,7/16/2021,6:57:52,Yes,Yes,No,Yes,Yes,No,Yes,improves term call,50.00%,10,PF
2810,7/16/2021,7:10:00,No,Yes,No,Yes,No,No,Yes,provide cash back every transaction reducing rate fixed frequent asset using rhb subject recurrence consistent,91.89%,10,PF
2811,7/16/2021,7:18:23,No,No,No,Yes,Yes,No,Yes,enough,50.00%,8,PF
2812,7/16/2021,8:00:31,No,No,Yes,Yes,Yes,No,Yes,maintain dicipline commitment customer,81.10%,10,PF
2813,7/16/2021,8:18:38,No,No,No,Yes,No,No,No,promotion,50.00%,10,PF
2814,7/16/2021,10:40:19,No,No,Yes,No,No,No,Yes,mark counter,50.00%,10,PF
2815,7/16/2021,12:48:41,No,No,No,Yes,Yes,No,No,retain done friendly convincing service best,95.99%,10,PF
2816,7/16/2021,14:24:36,No,No,No,No,No,No,Yes,protect loan process long time proceeded,96.62%,8,PF
2817,7/16/2021,15:49:27,No,Yes,No,No,No,No,No,must give quick service clear description,80.25%,9,PF
2818,7/16/2021,18:01:48,No,No,Yes,Yes,No,No,Yes,fishing,99.98%,5,PF
2819,7/16/2021,18:19:30,No,Yes,No,Yes,Yes,No,Yes,increase call center section sad,89.68%,8,PF
2820,7/16/2021,20:00:54,Yes,No,No,No,No,No,No,remains performance,50.00%,10,PF
2821,7/17/2021,9:39:18,No,No,No,Yes,No,Yes,No,,,3,PF
2822,7/17/2021,15:59:25,No,No,No,Yes,No,No,No,maintain current interest rate system online,50.00%,10,PF
2823,7/17/2021,18:22:21,No,No,No,No,Yes,No,No,change approach entertain customer,98.46%,6,PF
2824,7/19/2021,10:08:30,No,Yes,Yes,Yes,No,No,Yes,updgrade online service renew debit card online,50.00%,10,PF
2825,7/19/2021,13:34:36,No,No,No,Yes,Yes,No,No,open rhb branch nearest district like kota marudu district,90.61%,8,PF
2826,7/20/2021,16:01:58,No,No,Yes,Yes,No,No,Yes,retain existing service,50.00%,10,PF
2827,7/20/2021,19:40:46,No,No,Yes,No,No,No,Yes,service,50.00%,10,PF
2828,7/22/2021,9:51:53,No,No,No,Yes,No,No,No,always make update,87.66%,10,PF
2829,7/23/2021,13:27:32,No,No,No,Yes,No,No,No,maintain registration time best acc rhb,92.28%,0,PF
2830,7/13/2021,15:50:52,No,No,Yes,No,No,No,No,form khitmat customer,0.89%,9,Mortgage
2831,7/13/2021,16:00:54,No,No,No,No,Yes,No,No,online shopping like shopee lazada time make payment via rhb,84.69%,9,Mortgage
2832,7/13/2021,16:06:07,No,No,No,Yes,No,Yes,No,rhb could review income delivery company like grab deliverer foodpanda source income,50.00%,8,Mortgage
2833,7/13/2021,16:06:06,No,No,Yes,No,No,No,No,quality service future,50.00%,9,Mortgage
2834,7/13/2021,16:06:04,No,No,No,No,Yes,No,No,access online fast without waiting slow buffer well expansion rhb spt nepal employee bangladesh etc,19.29%,9,Mortgage
2835,7/13/2021,16:08:06,No,No,No,No,Yes,No,No,reduce interest rate loan,50.00%,10,Mortgage
2836,7/13/2021,16:10:54,No,No,No,No,No,Yes,No,open branch jengka pahang,97.21%,10,Mortgage
2837,7/13/2021,16:15:27,No,No,No,Yes,No,No,No,,,9,Mortgage
2838,7/13/2021,16:16:34,No,Yes,No,No,No,No,No,,,9,Mortgage
2839,7/13/2021,16:18:14,No,No,No,Yes,Yes,No,Yes,increase advertising service rhb customer greater effectiveness improved retail sector,50.00%,9,Mortgage
2840,7/13/2021,16:19:36,No,Yes,No,Yes,Yes,No,Yes,always help customer need,50.00%,10,Mortgage
2841,7/13/2021,16:20:01,Yes,Yes,No,No,No,Yes,No,sincerely competent,50.00%,10,Mortgage
2842,7/13/2021,16:21:24,No,No,No,Yes,Yes,Yes,No,improve internet banking mobile banking app,75.23%,9,Mortgage
2843,7/13/2021,16:23:12,No,Yes,No,No,Yes,No,No,collection department scam oriented group people case number still pending sinde month ago even email customer email add wit respond total email,5.29%,0,Mortgage
2844,7/13/2021,16:26:14,No,Yes,Yes,Yes,Yes,No,Yes,past time always customer overcome difficulty challenge covid,50.00%,7,Mortgage
2845,7/13/2021,16:27:12,No,No,No,Yes,No,No,No,update whatseever rhb keep quiet customer question latest update need communication quiet customer anything,12.12%,7,Mortgage
2846,7/13/2021,16:34:02,No,Yes,No,No,Yes,No,No,fast feedback email phone phone call,50.00%,10,Mortgage
2847,7/13/2021,16:34:22,No,No,No,Yes,No,No,No,physical branch customer service weak twice issue settle yet,95.52%,5,Mortgage
2848,7/13/2021,16:54:22,No,No,No,Yes,No,No,Yes,continue excellent service productive,91.70%,10,Mortgage
2849,7/13/2021,16:36:51,Yes,Yes,No,No,No,No,No,questioning solution online system,50.00%,9,Mortgage
2850,7/13/2021,16:40:43,No,No,No,Yes,Yes,No,No,make friendly user mcm maybank cimb,94.17%,8,Mortgage
2851,7/13/2021,16:41:21,No,No,No,No,No,No,Yes,improving system sop avoid scammer using rhb identity,96.62%,9,Mortgage
2852,7/13/2021,16:42:39,No,No,No,No,Yes,No,No,maintain,50.00%,10,Mortgage
2853,7/13/2021,16:42:12,No,Yes,No,Yes,No,No,No,nil,97.21%,10,Mortgage
2854,7/13/2021,16:48:54,No,No,No,No,No,No,Yes,better product marketing,95.01%,7,Mortgage
2855,7/13/2021,16:49:31,No,No,No,Yes,No,No,No,provide best service,96.71%,10,Mortgage
2856,7/13/2021,16:51:41,Yes,No,Yes,Yes,Yes,No,Yes,make branch area strategic bank position,94.22%,10,Mortgage
2857,7/13/2021,16:54:30,No,No,No,No,Yes,No,No,improve customer relation,50.00%,7,Mortgage
2858,7/13/2021,17:01:17,No,Yes,Yes,No,No,No,No,always give best option,88.78%,10,Mortgage
2859,7/13/2021,17:06:07,No,Yes,No,Yes,No,No,No,improve online banking,50.00%,8,Mortgage
2860,7/13/2021,17:06:10,No,No,Yes,Yes,No,No,Yes,customer service,50.00%,8,Mortgage
2861,7/13/2021,17:06:37,No,No,No,Yes,No,No,Yes,call center poor,5.66%,8,Mortgage
2862,7/13/2021,17:10:48,No,No,No,Yes,No,No,No,competitive rate,97.21%,9,Mortgage
2863,07-12-21,10:54:50,No,No,Yes,No,No,No,No,rate usual loan installment,50.00%,10,Mortgage
2864,7/13/2021,17:14:11,No,No,Yes,No,No,No,No,maintain interest rate,86.48%,1,Mortgage
2865,7/13/2021,17:18:53,No,No,No,Yes,Yes,No,No,promotion,50.00%,8,Mortgage
2866,7/13/2021,13:19:33,No,No,No,No,Yes,Yes,No,give low interest housing,50.00%,9,Mortgage
2867,7/13/2021,17:25:20,No,No,Yes,No,No,No,Yes,location rhb bank city penawar johor transferred another place lack parking area nearly parking area placed cone employee pbt city city cure,95.34%,10,Mortgage
2868,7/13/2021,17:31:33,No,No,No,Yes,No,No,No,deserve,96.99%,10,Mortgage
2869,7/13/2021,17:33:24,No,No,Yes,Yes,No,Yes,Yes,always aware way negotiation time distress covid time,11.04%,9,Mortgage
2870,7/13/2021,17:41:26,No,No,No,Yes,Yes,No,Yes,perbankin transaction made rhb bank,50.00%,10,Mortgage
2871,7/13/2021,17:58:06,Yes,Yes,Yes,Yes,Yes,Yes,Yes,value,50.00%,10,Mortgage
2872,7/13/2021,18:04:49,No,No,No,Yes,No,No,No,month free loan bonus maybe december every year,50.00%,8,Mortgage
2873,7/13/2021,18:09:54,No,No,No,Yes,Yes,No,No,friendly apps comfort use offer interesting,89.45%,8,Mortgage
2874,7/13/2021,18:16:22,No,Yes,No,No,No,Yes,Yes,permit business thank always understanding u customer,50.00%,9,Mortgage
2875,7/13/2021,18:41:19,No,No,Yes,Yes,Yes,No,Yes,service make best,79.89%,9,Mortgage
2876,7/13/2021,18:49:15,No,No,No,Yes,No,No,No,better customer service,96.62%,8,Mortgage
2877,7/13/2021,18:54:26,No,No,No,Yes,No,No,No,live chat function customer interact,95.77%,10,Mortgage
2878,7/13/2021,19:05:25,No,Yes,Yes,No,No,No,Yes,body perfect improve miss look area esapecially regarding customer need complain best add atm placement area,6.87%,8,Mortgage
2879,7/13/2021,19:22:15,No,No,No,Yes,Yes,No,No,biometrics login,50.00%,6,Mortgage
2880,7/13/2021,19:36:58,No,No,No,No,No,No,Yes,sent complaint letter day reply improve housing loan department,93.15%,8,Mortgage
2881,7/13/2021,19:37:50,No,No,No,Yes,No,No,No,facilitate customer dealing mutual pleasure,97.53%,10,Mortgage
2882,7/13/2021,19:42:35,No,Yes,No,Yes,Yes,No,No,low interest rate user friendly internet banking,50.00%,8,Mortgage
2883,7/13/2021,20:32:32,No,No,No,Yes,No,No,No,payment facility online without go counter,50.00%,10,Mortgage
2884,7/13/2021,19:53:43,No,No,No,Yes,No,No,No,please show transaction history difficulty cross checking loan balance paid date amount deducted principal loan amortized interest shown customer allowing u know current status payment fully furthermore hibah charge shown monthly history transaction,76.53%,6,Mortgage
2885,7/13/2021,21:15:42,Yes,No,No,Yes,No,No,No,provides interesting interest rate home loan product rhb bank,50.00%,10,Mortgage
2886,7/13/2021,23:27:46,No,No,No,Yes,No,No,No,unhappy due loan registered yr payment currently clearly past month ago checked loan increase bank question sale purchase showing yr different sad choose ur rhb bank actually plan maybe soon refinance going bank tqsm,18.57%,5,Mortgage
2887,7/13/2021,23:35:02,No,Yes,No,No,No,No,Yes,answer phone call soon possible,50.00%,9,Mortgage
2888,7/13/2021,23:49:46,No,No,No,Yes,No,No,No,offer special offer civil servant especially teacher,91.16%,8,Mortgage
2889,7/14/2021,5:20:10,No,No,No,Yes,No,No,No,better interest rate,96.48%,8,Mortgage
2890,7/14/2021,5:35:00,No,Yes,No,No,No,No,No,make internet banking friendly user,92.43%,8,Mortgage
2891,7/14/2021,7:52:31,No,No,No,No,No,Yes,No,notice monthly payment amount via sm email letter easier faster example sbg rkg wait rhb bank drive letter find much monthly payment home still construction amount month,90.46%,10,Mortgage
2892,7/14/2021,8:23:57,No,No,Yes,No,No,No,No,transparent fast process,4.68%,10,Mortgage
2893,7/14/2021,8:43:35,No,No,No,No,Yes,No,No,keep mobile apps date useful feature customer banking,50.00%,10,Mortgage
2894,7/14/2021,9:32:22,No,No,Yes,No,No,No,No,explain something clearly understand customer facilitate customer dealing,95.91%,10,Mortgage
2895,7/14/2021,9:37:03,No,Yes,No,No,No,No,No,bad experience,4.68%,5,Mortgage
2896,7/14/2021,9:41:57,No,No,Yes,Yes,Yes,No,No,none,50.00%,0,Mortgage
2897,7/14/2021,9:51:48,No,No,No,Yes,No,No,No,please provide lower rate compare bank please dont make appointment visit branch self mom bukit klang branch waiting long even mom heart patient guard staff push back allowed talk staff bad attitude staff guard rhb bukit klang pls check thx,5.14%,8,Mortgage
2898,7/14/2021,6:34:05,No,No,Yes,No,Yes,Yes,No,need improve customer service example clear instruction via online email big poster bank entrance informing customer download app queue number going bank went bank first time covid outbreak last month june abit disappointed instruction unclear many people still crowding entrance waiting long time know apps used taking number,0.45%,8,Mortgage
2899,7/14/2021,11:40:05,No,No,No,Yes,No,No,No,various choice market let decide based need justipication,50.00%,7,Mortgage
2900,7/14/2021,11:54:41,No,No,No,No,No,No,Yes,allow mortgage account open online banking purchase purpose,87.99%,8,Mortgage
2901,7/14/2021,12:33:12,No,No,No,Yes,No,No,No,available atm,97.21%,10,Mortgage
2902,7/14/2021,13:22:23,No,No,Yes,No,No,No,No,browser email,50.00%,10,Mortgage
2903,7/14/2021,18:49:58,Yes,Yes,No,Yes,Yes,No,No,maintain great customer service,89.46%,9,Mortgage
2904,7/14/2021,19:14:20,No,No,No,Yes,No,No,No,simplify process open saving account rhb add bank branch area requiring bank service,50.00%,8,Mortgage
2905,7/14/2021,19:43:18,No,No,No,Yes,Yes,Yes,Yes,continue best,87.50%,10,Mortgage
2906,,,No,No,No,Yes,No,No,No,value,50.00%,8,Mortgage
2907,7/15/2021,6:47:39,No,No,No,Yes,No,No,No,good relation customer ready provide loan advice,6.42%,9,Mortgage
2908,7/15/2021,9:09:21,No,No,No,Yes,Yes,No,No,opening bank account online opening product online malaysian over unable return malaysia pandemic reason reason,92.10%,8,Mortgage
2909,7/16/2021,1:43:40,No,No,No,Yes,Yes,No,Yes,rhb feedback service rhb moratorium customer taken short fast time compared bank syabas speech thank rhb bank understood problem rhb bank customer providing various option overcome loan financing arrangement moratorium via sm fast satisfactory feedback customer customer willing accept best proposal good party despite increase bank interest profit rate loan example expanded extended loan repayment period,50.00%,9,Mortgage
2910,7/16/2021,7:35:38,No,No,No,Yes,No,No,Yes,rhb branch around dengkil klia area make difficult customer deal counter view rhb branch previously dengkil closed transferred strategic location example main langat park area bank facility growing population,50.00%,8,Mortgage
2911,7/16/2021,11:26:36,No,Yes,No,Yes,Yes,No,No,call hard accept covid branch tanjung malim perak adding deal,50.00%,8,Mortgage
2912,7/16/2021,18:47:25,No,No,No,No,No,Yes,Yes,prompt fast loan result,98.61%,10,Mortgage
2913,7/16/2021,20:37:54,No,Yes,Yes,Yes,No,No,Yes,,,10,Mortgage
2914,7/17/2021,7:15:48,Yes,No,Yes,No,No,No,No,shorten waiting period transaction another transaction deal counter,18.68%,9,Mortgage
2915,7/17/2021,17:35:33,No,No,No,Yes,Yes,No,Yes,provides mobile rhb app user friendly comparable bank malaysia,50.00%,10,Mortgage
2916,7/18/2021,13:24:52,No,No,No,No,No,No,Yes,pls proactive updating customer recently recently update bank loan via email lettter tried log rhb website using account set branch,87.84%,8,Mortgage
2917,7/22/2021,0:52:19,No,No,Yes,No,No,No,No,friendly,96.99%,9,Mortgage
2918,7/23/2021,18:34:00,No,Yes,No,No,No,No,No,fix customer issue,50.00%,0,Mortgage
2919,7/16/2021,15:35:33,No,No,No,Yes,No,No,No,keep trying,50.00%,10,HP
2920,7/16/2021,15:36:43,No,No,No,No,Yes,No,No,mobile banking,50.00%,9,HP
2921,7/16/2021,15:43:44,No,No,No,No,No,No,Yes,customer friendly,91.41%,10,HP
2922,7/16/2021,15:44:05,No,Yes,No,Yes,Yes,No,No,flexible rate,89.52%,8,HP
2923,7/16/2021,15:44:29,Yes,Yes,Yes,Yes,No,No,Yes,retain best service,50.00%,10,HP
2924,7/16/2021,15:44:29,No,No,No,No,No,No,Yes,retain service provided,85.47%,10,HP
2925,7/16/2021,15:51:07,Yes,No,No,Yes,No,No,No,detailed information regarding product service applied customer user,97.31%,9,HP
2926,7/16/2021,15:46:27,No,No,No,No,No,No,Yes,improve banking online system,50.00%,10,HP
2927,7/16/2021,15:47:45,No,No,No,No,Yes,No,No,interes,50.00%,10,HP
2928,7/16/2021,15:49:26,No,No,No,Yes,Yes,No,No,prompt response client,97.21%,8,HP
2929,7/16/2021,15:50:46,No,No,No,No,No,No,Yes,knak better level,50.00%,10,HP
2930,7/16/2021,15:51:20,No,No,No,No,No,No,Yes,fantastic,96.99%,10,HP
2931,7/16/2021,15:51:27,No,No,No,Yes,Yes,No,No,dont know,9.55%,8,HP
2932,7/16/2021,15:51:28,No,Yes,No,Yes,No,No,Yes,proactive attractive offer,72.42%,7,HP
2933,7/16/2021,15:51:59,No,No,No,Yes,No,No,Yes,rhb best bank,85.47%,10,HP
2934,7/16/2021,15:56:12,No,No,Yes,Yes,Yes,No,Yes,comment,50.00%,10,HP
2935,7/16/2021,15:58:15,No,No,No,Yes,No,No,No,rhb best,80.05%,10,HP
2936,7/16/2021,15:58:57,No,No,No,Yes,Yes,No,No,make transaction update request made available via mobile banking via website,99.14%,8,HP
2937,7/16/2021,15:59:31,No,No,No,Yes,No,No,Yes,customer satisfaction,50.00%,7,HP
2938,7/16/2021,15:58:53,No,No,Yes,No,No,No,Yes,increase atm cdm machine kubang kerian branch,50.00%,10,HP
2939,7/16/2021,16:01:07,No,Yes,No,No,Yes,No,No,customer get direct response,50.00%,9,HP
2940,7/16/2021,16:02:01,No,No,Yes,Yes,No,No,Yes,hire purchase attitude,96.99%,5,HP
2941,7/16/2021,16:01:56,No,No,No,No,Yes,No,No,provide feedback immediately problem problem whether email call center sent account query via secure message still answer please sir make instant review,96.62%,9,HP
2942,7/16/2021,16:02:12,No,No,No,Yes,No,No,Yes,twice sy transfer money acc rhb duit,50.00%,7,HP
2943,7/16/2021,16:05:29,No,No,Yes,Yes,No,Yes,No,maintain friendly good relationship customer,50.00%,10,HP
2944,7/16/2021,16:05:32,No,No,No,Yes,No,No,No,better online experience,95.19%,8,HP
2945,7/16/2021,16:09:12,No,Yes,No,No,No,No,No,online service,5.96%,7,HP
2946,7/16/2021,16:11:17,No,No,No,No,No,No,Yes,flexi concern customer curlent covid sitioner frequent calling customer collect debt,90.25%,9,HP
2947,7/16/2021,16:11:09,No,No,No,Yes,No,No,Yes,increase banking system efficiency increase atm machine placement area,50.00%,0,HP
2948,7/16/2021,16:14:21,No,No,No,No,No,Yes,No,staff service answer question concern,90.37%,10,HP
2949,7/16/2021,16:17:15,No,Yes,No,No,Yes,No,No,stay customer oriented time,50.00%,10,HP
2950,7/16/2021,16:17:47,No,No,No,Yes,Yes,No,No,understand rhb call center mco operating limited number staff however really wish return call left mobile number call back instead use option use secume message old rhb new intive rhb happy use rhb secure message even wait day simple reply good wish rhb maintain introduce new rhb online banking,18.31%,8,HP
2951,7/16/2021,16:18:17,No,No,No,No,No,No,Yes,manage borrower rhb credit card many element fraud extreme charge easily eliminate credit card objection branch verify customer contact kl headquarters product good charge,92.45%,4,HP
2952,7/16/2021,16:18:30,No,No,Yes,Yes,No,No,No,simplify matter telephone line,6.77%,10,HP
2953,7/16/2021,16:26:26,No,No,No,Yes,No,No,Yes,fix islamic financiang hire purchase interactive user friendly online banking,24.90%,8,HP
2954,7/16/2021,16:29:15,No,No,Yes,Yes,Yes,No,Yes,increase conversation line,50.00%,10,HP
2955,7/16/2021,16:29:43,No,No,No,No,No,Yes,No,frienly customer,96.62%,8,HP
2956,7/16/2021,16:30:11,No,Yes,Yes,No,No,No,No,need improvement customer service hotline live chat assistance since pandemic situation make hard people visit rhb branch,12.67%,8,HP
2957,7/16/2021,16:41:49,No,No,No,Yes,No,No,No,increase rhb online gui,88.62%,8,HP
2958,7/16/2021,17:06:56,No,No,No,Yes,Yes,No,No,absent,5.21%,8,HP
2959,7/16/2021,12:14:34,No,No,No,Yes,No,No,No,please ehance online banking application error unaccessible,6.03%,6,HP
2960,7/16/2021,17:18:59,No,No,No,No,No,No,Yes,keep good work,99.32%,10,HP
2961,7/16/2021,17:45:52,No,Yes,No,No,Yes,No,Yes,problem directly contacting customer dash problem,96.66%,10,HP
2962,7/16/2021,17:48:28,No,No,No,No,No,Yes,No,maintain fast service service,94.72%,8,HP
2963,7/16/2021,17:51:27,No,No,Yes,No,No,Yes,No,value,50.00%,9,HP
